ride_id,customer_id,gender,ride_datetime,signup_date,trip_duration_min,distance_km,fare_amount,traffic_level,ride_status,fare_amount_winsorized,hour,day of week,month,gender_encoded,ride_payment_mode_Cash,ride_payment_mode_UPI,zone_name_Zone_B,zone_name_Zone_C,zone_name_Zone_D,traffic_level_encoded,ride_frequency,frequency_category,fare_log,avg_ride_distance,avg_ride_fare,is_peak_hour,ride_cancellation_rate,surge_flag
108.0,1152.0,Male,2023-01-01 14:05:00,20-01-2022,19.209196915205705,7.3214635236193795,211.82443614003768,Medium,Completed,211.82443614003768,14,Sunday,1,1,False,True,False,True,False,2,6,Medium,5.360467582359998,5.311277291212575,232.64431843147045,0,0.16666666666666666,0
109.0,1175.0,Female,2023-01-01 02:35:00,21-09-2021,18.616561398569974,5.003172169142963,203.34091540268372,Medium,Completed,203.34091540268372,2,Sunday,1,0,False,False,False,False,True,2,5,Low,5.319789752954964,9.42898878501837,227.5391961594314,0,0.2,1
110.0,1192.0,Male,2023-01-01 00:48:00,11-04-2021,11.886272749123474,9.36691565896174,146.00117012986803,Low,Completed,146.00117012986803,0,Sunday,1,1,False,True,False,False,False,1,2,Low,4.990440546814185,9.66705049265703,169.57331834097448,0,0.0,0
111.0,1180.0,Female,2023-01-01 03:25:00,29-10-2022,32.73099941538872,8.313394675850375,267.3998830468282,Low,Completed,267.3998830468282,3,Sunday,1,0,True,False,False,False,True,1,4,Low,5.592477969355361,9.728373943549386,238.24198921334468,0,0.0,1
112.0,1072.0,Male,2023-01-01 01:45:00,06-01-2021,33.82215782466808,5.78051314891697,237.27619341471208,Low,Completed,237.27619341471208,1,Sunday,1,1,False,True,False,True,False,1,3,Low,5.473430477371474,7.1216183208692385,226.02584121524467,0,0.0,1
113.0,1142.0,Female,2023-02-01 02:32:00,04-06-2021,16.209491148241103,4.630398069852813,262.2155674801183,Low,Cancelled,262.2155674801183,2,Wednesday,2,0,False,True,False,False,True,1,3,Low,5.572973344662985,11.034143170511994,191.90975186615663,0,0.3333333333333333,1
114.0,1048.0,Male,2023-01-01 16:30:00,22-09-2022,19.60065540461149,9.641903375577826,205.6181748399477,Medium,Completed,205.6181748399477,16,Sunday,1,1,False,True,True,False,False,2,2,Low,5.330872523968035,10.376861233374424,182.93906093601882,0,0.0,0
115.0,1120.0,Male,2023-01-01 10:02:00,02-11-2020,24.367108788610366,10.200380228110776,107.47440945782928,Low,Completed,107.47440945782928,10,Sunday,1,1,False,False,False,False,True,1,3,Low,4.686514287630225,8.46317460693887,154.76752632357656,0,0.0,0
116.0,1087.0,Male,2023-01-01 20:30:00,22-09-2020,47.70865281035547,6.5598715413805575,316.7508853246162,Low,Completed,315.21421066767664,20,Sunday,1,1,False,False,False,True,False,1,5,Low,5.761267696295788,9.11298036431214,252.87105052057555,1,0.0,1
117.0,1195.0,Other,2023-01-01 16:16:00,10-10-2022,25.358445451876836,5.680251856348297,158.99550131460597,Medium,Completed,158.99550131460597,16,Sunday,1,2,True,False,False,True,False,2,2,Low,5.07514569805483,5.995043707364074,174.8766643398195,0,0.0,0
118.0,1139.0,Female,2023-01-01 02:03:00,06-04-2022,15.565844849916209,4.678979243851238,209.1253622854732,High,Completed,209.1253622854732,2,Sunday,1,0,True,False,False,True,False,3,1,Low,5.3477043158699376,4.678979243851238,209.1253622854732,0,0.0,1
119.0,1186.0,Male,2023-01-01 22:18:00,31-12-2020,28.03780309490505,9.529019756579675,230.8305087057815,High,Completed,230.8305087057815,22,Sunday,1,1,False,True,False,False,True,3,4,Low,5.446006538749625,6.598916260782631,223.9754451067072,0,0.0,0
120.0,1036.0,Male,2023-01-01 07:45:00,20-02-2021,11.233084593619182,0.0,208.5937372974095,High,Completed,208.5937372974095,7,Sunday,1,1,False,False,True,False,False,3,5,Low,5.34517107269424,8.082583345064894,153.37584865633852,1,0.0,1
121.0,1060.0,Female,2023-01-01 16:28:00,25-06-2022,32.179903099161706,16.964538276082923,253.233361698422,Medium,Completed,253.233361698422,16,Sunday,1,0,True,False,False,False,False,2,3,Low,5.538252592073161,15.744458448141168,115.50532143627562,0,0.0,0
122.0,1170.0,Male,2023-01-01 22:38:00,03-06-2022,41.75547393544485,6.358874256116012,265.8702337853199,Low,Completed,265.8702337853199,22,Sunday,1,1,False,True,True,False,False,1,2,Low,5.586762524470978,4.847419349907556,248.4509864193331,0,0.0,1
123.0,1123.0,Male,2023-01-01 03:49:00,14-01-2022,41.797916850839584,1.7008571114904036,162.01331975622017,Medium,Completed,162.01331975622017,3,Sunday,1,1,False,True,False,False,True,2,3,Low,5.093831913763997,3.444062068898571,144.92101180647367,0,0.0,1
124.0,1197.0,Male,2023-01-01 01:09:00,07-10-2021,32.348935034743384,7.879313333483461,310.03738735645175,Low,Completed,310.03738735645175,1,Sunday,1,1,True,False,False,False,True,1,3,Low,5.73991312153403,7.31521623621441,230.07927501928225,0,0.3333333333333333,1
125.0,1038.0,Male,2023-01-01 02:35:00,13-06-2021,19.165876441318705,7.70786608072479,158.6477156670988,Medium,Completed,158.6477156670988,2,Sunday,1,1,False,True,False,False,False,2,6,Medium,5.072969610678211,8.27060800204339,225.6209761796636,0,0.16666666666666666,0
126.0,1183.0,Female,2023-01-01 05:34:00,16-01-2022,11.990982434858742,12.446874270096751,206.93992391046305,Medium,Cancelled,206.93992391046305,5,Sunday,1,0,False,False,False,False,True,2,3,Low,5.337249210629122,7.396730560354122,213.52403901208785,0,0.3333333333333333,0
127.0,1062.0,Male,2023-01-01 17:02:00,26-10-2021,10.99794956630891,9.152504946910817,148.98574531166147,Low,Completed,148.98574531166147,17,Sunday,1,1,True,False,False,True,False,1,4,Low,5.01054025832491,10.290244094427276,188.1545154564311,0,0.0,0
128.0,1045.0,Male,2023-01-01 19:42:00,20-02-2021,3.062171094985434,0.0,126.1221181879368,Medium,Completed,126.1221181879368,19,Sunday,1,1,False,True,False,True,False,2,5,Low,4.845148184990334,7.287124338557041,172.4932690544289,1,0.0,1
129.0,1087.0,Male,2023-01-01 00:04:00,01-11-2022,31.938557630079217,6.854432506012894,263.5352871032692,High,Completed,263.5352871032692,0,Sunday,1,1,False,True,False,True,False,3,5,Low,5.577974652998323,9.11298036431214,252.87105052057555,0,0.0,1
130.0,1010.0,Male,2023-01-01 07:08:00,27-04-2022,23.971644797756007,9.309679086603952,429.7517517940836,Low,Completed,315.21421066767664,7,Sunday,1,1,False,False,False,True,False,1,4,Low,6.065531942246162,10.655272208482334,288.10530199208,1,0.25,1
131.0,1061.0,Female,2023-01-01 05:24:00,22-03-2021,34.092161664531275,0.6588570012416426,151.05920893437462,High,Completed,151.05920893437462,5,Sunday,1,0,False,True,False,True,False,3,7,Medium,5.024269977461194,5.816073068761925,163.53012840048527,0,0.0,1
132.0,1076.0,Female,2023-01-01 02:30:00,15-10-2020,39.28031485234788,13.354486937561804,277.2257259742463,Low,Completed,277.2257259742463,2,Sunday,1,0,False,True,False,False,True,1,3,Low,5.628432748162388,11.142194342908624,237.27061439372957,0,0.0,0
133.0,1152.0,Female,2023-01-01 01:16:00,13-09-2021,25.999055439024097,4.675320456781341,153.92709498398446,Medium,Completed,153.92709498398446,1,Sunday,1,0,False,False,False,False,False,2,6,Medium,5.042954651325627,5.311277291212575,232.64431843147045,0,0.16666666666666666,1
134.0,1198.0,Male,2023-01-01 04:07:00,27-08-2021,26.4596160971315,13.668175283790468,179.16120185151965,Medium,Completed,179.16120185151965,4,Sunday,1,1,False,True,False,False,False,2,5,Low,5.193852015952163,7.690149111793093,201.67246326510093,0,0.0,0
135.0,1051.0,Female,2023-02-01 04:37:00,31-08-2022,20.356796555025333,9.569860564506357,320.60670177853376,Medium,Completed,315.21421066767664,4,Wednesday,2,0,False,True,False,True,False,2,1,Low,5.773329375951286,9.569860564506357,320.60670177853376,0,0.0,1
136.0,1003.0,Other,2023-01-01 03:54:00,08-11-2021,21.53915582827592,10.518376545575896,94.11717719397552,High,Completed,94.11717719397552,3,Sunday,1,2,True,False,False,False,True,3,3,Low,4.555109575680356,6.958781911862508,109.22779521242647,0,0.3333333333333333,0
137.0,1058.0,Female,2023-01-01 07:18:00,26-08-2021,32.28469912472934,12.597693744005088,72.94727451015018,High,Completed,72.94727451015018,7,Sunday,1,0,True,False,True,False,False,3,5,Low,4.3033523326311,7.419503138188068,170.03826094890414,1,0.0,0
138.0,1071.0,Other,2023-01-01 12:08:00,06-05-2022,23.25624969634689,10.292528210769994,173.02410809894806,Medium,Completed,173.02410809894806,12,Sunday,1,2,True,False,True,False,False,2,7,Medium,5.159193841909851,8.467218595965873,168.47767086828188,0,0.14285714285714285,0
139.0,1147.0,Female,2023-01-01 04:31:00,12-04-2022,21.80992333247176,10.691544865269805,233.092482235014,Low,Completed,233.092482235014,4,Sunday,1,0,False,True,False,False,True,1,4,Low,5.455716260504129,11.494167471237871,227.12725396755252,0,0.0,0
140.0,1092.0,Female,2023-02-01 11:40:00,08-01-2022,24.816831405571488,7.342334238154475,217.0933257344705,High,Completed,217.0933257344705,11,Wednesday,2,0,True,False,False,True,False,3,5,Low,5.384923070879963,6.090197786729826,182.44546529177006,0,0.0,0
141.0,1062.0,Female,2023-02-01 08:49:00,15-11-2022,33.8633019606159,9.48867472588838,208.8543340554397,Low,Completed,208.8543340554397,8,Wednesday,2,0,False,False,False,False,False,1,4,Low,5.346413642677787,10.290244094427276,188.1545154564311,1,0.0,0
142.0,1053.0,Male,2023-01-01 02:54:00,25-02-2022,18.07338442169897,5.650008740113028,182.73055852092625,High,Completed,182.73055852092625,2,Sunday,1,1,True,False,False,False,True,3,3,Low,5.213470328527563,8.319703764953559,145.4346253428759,0,0.0,1
143.0,1116.0,Male,2023-01-01 06:52:00,02-06-2022,24.334714824479672,6.626355601648131,242.92320215871356,Low,Completed,242.92320215871356,6,Sunday,1,1,True,False,True,False,False,1,3,Low,5.496853430499345,8.902897754549949,149.3902569766347,0,0.0,1
144.0,1109.0,Female,2023-01-01 03:34:00,21-02-2022,27.4527783777843,15.858780191875637,53.09379536359779,Low,Completed,53.09379536359779,3,Sunday,1,0,False,True,True,False,False,1,2,Low,3.9907194909868355,11.65468174812553,49.93551099650081,0,0.0,0
145.0,1073.0,Male,2023-01-01 03:21:00,20-08-2022,36.60221903585239,4.767225659798314,119.93557559298074,Medium,Completed,119.93557559298074,3,Sunday,1,1,False,False,True,False,False,2,2,Low,4.795257970688036,6.369212738318484,156.73068897469784,0,0.0,0
146.0,1106.0,Female,2023-01-01 00:22:00,19-10-2020,22.60703223200581,8.617268506545123,172.51100725732417,Low,Completed,172.51100725732417,0,Sunday,1,0,True,False,False,True,False,1,3,Low,5.156241039779856,9.141462802973244,174.35234506370003,0,0.0,0
147.0,1056.0,Male,2023-01-01 09:24:00,04-07-2021,17.82176613948278,8.453876146861905,236.3627839282008,Low,Completed,236.3627839282008,9,Sunday,1,1,False,True,True,False,False,1,1,Low,5.469589704630506,8.453876146861905,236.3627839282008,1,0.0,0
148.0,1168.0,Female,2023-01-01 06:59:00,21-04-2021,20.156390557276445,6.756982112876804,299.1812112054853,Low,Completed,299.1812112054853,6,Sunday,1,0,False,True,False,False,True,1,3,Low,5.704386329650688,9.08976341094786,301.23921047226855,0,0.0,1
149.0,1002.0,Male,2023-01-01 00:31:00,15-01-2021,35.53057433015379,10.057603746281751,109.1920233466288,Low,Completed,109.1920233466288,0,Sunday,1,1,True,False,False,False,True,1,4,Low,4.702224510674586,10.502274590148682,130.07238896911818,0,0.25,0
150.0,1119.0,Male,2023-01-01 03:15:00,25-09-2021,45.333052986034645,10.358888370965532,296.5662900429254,Low,Cancelled,296.5662900429254,3,Sunday,1,1,False,True,True,False,False,1,5,Low,5.695637023837875,4.988609146194373,176.7096469046187,0,0.2,0
151.0,1005.0,Male,2023-01-01 23:53:00,18-09-2022,11.862421863139671,4.296723267409684,143.79506646389098,Low,Completed,143.79506646389098,23,Sunday,1,1,False,False,False,False,True,1,4,Low,4.975319407989205,5.670818190313483,169.73912629375178,0,0.0,1
152.0,1004.0,Female,2023-01-01 02:44:00,22-08-2021,14.046983849301428,8.405426846186206,169.6072173615451,Medium,Completed,169.6072173615451,2,Sunday,1,0,True,False,True,False,False,2,3,Low,5.139363939916204,6.892165342373883,164.29949353571513,0,0.0,0
153.0,1004.0,Female,2023-01-01 01:33:00,10-07-2021,23.312032132978548,3.670530644910572,226.51460150380908,Low,Completed,226.51460150380908,1,Sunday,1,0,False,True,True,False,False,1,3,Low,5.427214418765726,6.892165342373883,164.29949353571513,0,0.0,1
154.0,1053.0,Other,2023-01-01 06:43:00,22-02-2021,26.109560960680437,11.154194473269204,163.74111365545818,Medium,Completed,163.74111365545818,6,Sunday,1,2,False,True,False,False,False,2,3,Low,5.1043752335695185,8.319703764953559,145.4346253428759,0,0.0,0
155.0,1046.0,Male,2023-02-01 18:26:00,22-11-2021,32.869695655549954,8.7059492414505,268.80940853330543,Low,Completed,268.80940853330543,18,Wednesday,2,1,False,True,False,True,False,1,4,Low,5.59771581541658,8.977081011293773,159.97661617404293,1,0.0,1
156.0,1176.0,Other,2023-01-01 02:46:00,14-08-2022,16.088669913985136,8.32931954686835,147.6316683909485,High,Completed,147.6316683909485,2,Sunday,1,2,True,False,False,True,False,3,2,Low,5.001471221226972,7.81688649025584,143.1057003936636,0,0.0,0
157.0,1008.0,Female,2023-01-01 11:09:00,31-03-2022,14.368909633505355,10.636125395489612,148.83720069757328,High,Completed,148.83720069757328,11,Sunday,1,0,True,False,False,False,False,3,4,Low,5.0095493760177385,8.100601801526626,203.73535246150269,0,0.0,0
158.0,1098.0,Male,2023-01-01 14:20:00,21-01-2022,26.380871531336297,6.897958838126396,264.1583963367466,Low,Completed,264.1583963367466,14,Sunday,1,1,False,True,False,False,False,1,2,Low,5.580327369447022,9.875742218873185,148.25601275540683,0,0.0,1
159.0,1019.0,Female,2023-01-01 02:42:00,20-05-2021,22.415992797928315,11.656087836872818,118.95004893858734,Medium,Completed,118.95004893858734,2,Sunday,1,0,True,False,False,True,False,2,1,Low,4.787075397277178,11.656087836872818,118.95004893858734,0,0.0,0
160.0,1121.0,Male,2023-01-01 13:01:00,24-07-2021,34.26720997771525,4.2062205089754565,199.9143276253328,High,Completed,199.9143276253328,13,Sunday,1,1,False,False,True,False,False,3,3,Low,5.302878586477205,9.672968748785644,197.52615012031356,0,0.0,1
161.0,1060.0,Male,2023-01-01 04:35:00,27-01-2022,29.87359803190384,13.64750607557811,47.16138658449407,High,Completed,47.16138658449407,4,Sunday,1,1,False,True,True,False,False,3,3,Low,3.874557591792379,15.744458448141168,115.50532143627562,0,0.0,0
162.0,1122.0,Female,2023-01-01 10:00:00,27-07-2020,30.55379347633219,5.796355269780586,325.57114816489525,Medium,Completed,315.21421066767664,10,Sunday,1,0,False,True,False,True,False,2,4,Low,5.788647836661395,5.593377845234814,198.0105445205071,0,0.0,1
163.0,1162.0,Male,2023-01-01 10:02:00,23-06-2021,23.95518653623133,1.2152837292176493,276.524154898942,Low,Completed,276.524154898942,10,Sunday,1,1,False,False,True,False,False,1,3,Low,5.625907974079193,2.2663710092907525,219.29581222565147,0,0.0,1
164.0,1177.0,Female,2023-01-01 07:40:00,10-05-2022,48.55580258568206,6.685860366149073,400.0085759664604,Medium,Completed,315.21421066767664,7,Sunday,1,0,False,True,False,False,False,2,2,Low,5.993982813527908,8.738176924539413,293.71859294209827,1,0.0,1
165.0,1081.0,Female,2023-01-01 00:56:00,05-09-2022,16.622520184062402,6.232127210983164,287.06909851571083,Medium,Completed,287.06909851571083,0,Sunday,1,0,True,False,True,False,False,2,3,Low,5.663200376760224,8.18947687748012,217.94633658119253,0,0.0,1
166.0,1061.0,Female,2023-01-01 18:02:00,23-07-2022,31.10809833754775,6.655704055399854,89.62798163196148,Medium,Completed,89.62798163196148,18,Sunday,1,0,False,False,True,False,False,2,7,Medium,4.506763013400092,5.816073068761925,163.53012840048527,1,0.0,0
167.0,1144.0,Male,2023-01-01 03:52:00,03-05-2022,12.303100129268929,8.926592061935931,233.49198881284732,Low,Completed,233.49198881284732,3,Sunday,1,1,True,False,False,False,True,1,5,Low,5.45742142445777,8.089730607168903,210.87807262310972,0,0.0,0
168.0,1002.0,Female,2023-01-01 02:03:00,16-07-2022,14.265323222605478,12.39136944355309,106.55929902225564,High,Completed,106.55929902225564,2,Sunday,1,0,True,False,False,False,True,3,4,Low,4.678042314293667,10.502274590148682,130.07238896911818,0,0.25,0
169.0,1159.0,Female,2023-01-01 00:24:00,23-06-2022,18.92654401234545,7.2331763444114525,306.2430005642479,High,Completed,306.2430005642479,0,Sunday,1,0,False,False,False,False,True,3,7,Medium,5.727638967272897,7.674311616122635,191.56239306386897,0,0.14285714285714285,1
170.0,1012.0,Female,2023-01-01 08:56:00,29-03-2022,41.29323336618026,5.2335297207243965,91.90877696179422,Low,Completed,91.90877696179422,8,Sunday,1,0,False,True,True,False,False,1,4,Low,4.531618118879077,5.344683546944549,146.61727982106842,1,0.25,0
171.0,1119.0,Male,2023-01-01 11:19:00,05-07-2022,27.638944304540196,3.493812750864812,88.0676092608162,Low,Completed,88.0676092608162,11,Sunday,1,1,False,True,False,True,False,1,5,Low,4.489395735956527,4.988609146194373,176.7096469046187,0,0.2,0
172.0,1124.0,Male,2023-01-01 00:10:00,13-10-2020,19.09521931455625,6.1272688347638224,51.215083704265055,Low,Completed,51.215083704265055,0,Sunday,1,1,True,False,False,False,False,1,2,Low,3.9553714129995567,8.38762555150852,125.52086092709347,0,0.0,0
173.0,1088.0,Female,2023-01-01 07:10:00,24-09-2022,28.74436325954573,0.0,140.92961429895988,High,Completed,140.92961429895988,7,Sunday,1,0,False,True,True,False,False,3,2,Low,4.955331260763331,4.603238495907194,148.62807030880452,1,0.0,1
174.0,1072.0,Male,2023-01-01 02:34:00,02-09-2021,25.351478814245084,5.099467625934556,124.8417740173143,Medium,Completed,124.8417740173143,2,Sunday,1,1,True,False,False,True,False,2,3,Low,4.835025356054615,7.1216183208692385,226.02584121524467,0,0.0,0
175.0,1067.0,Female,2023-01-01 10:21:00,10-12-2021,20.0802663086088,12.976215583448743,79.06807153285877,Medium,Completed,79.06807153285877,10,Sunday,1,0,False,False,True,False,False,2,3,Low,4.382877167029404,11.362202227926046,209.71758447171206,0,0.3333333333333333,0
176.0,1141.0,Female,2023-01-01 01:54:00,31-07-2020,11.033711442117724,4.706563181686308,339.1847283394819,Medium,Completed,315.21421066767664,1,Sunday,1,0,True,False,False,False,False,2,2,Low,5.829488788711607,8.492498115159115,349.0443490036706,0,0.0,1
177.0,1100.0,Female,2023-01-01 11:44:00,27-08-2022,39.3854248451229,10.51486344320122,222.3904557109316,Medium,Completed,222.3904557109316,11,Sunday,1,0,False,False,True,False,False,2,2,Low,5.408921162852853,12.051128125227265,215.76800868058382,0,0.0,0
178.0,1097.0,Female,2023-01-01 04:53:00,21-12-2021,27.09818128710042,3.0940716407660407,212.97876318853693,Low,Cancelled,212.97876318853693,4,Sunday,1,0,False,True,False,False,False,1,4,Low,5.365876772660748,5.424827036703083,170.98057902339576,0,0.5,1
179.0,1010.0,Male,2023-02-01 03:36:00,11-08-2020,46.73738373468239,15.084383597242216,307.1331535398341,Medium,Cancelled,307.1331535398341,3,Wednesday,2,1,False,False,True,False,False,2,4,Low,5.730532006239413,10.655272208482334,288.10530199208,0,0.25,0
180.0,1104.0,Female,2023-01-01 01:28:00,10-11-2020,34.4032162054088,15.35042693225884,200.5006233634348,Medium,Completed,200.5006233634348,1,Sunday,1,0,False,False,False,False,False,2,1,Low,5.305792474997014,15.35042693225884,200.5006233634348,0,0.0,0
182.0,1066.0,Female,2023-01-01 01:12:00,22-04-2022,20.64795671383033,15.965010406574086,43.98322059858745,High,Completed,46.52489968778974,1,Sunday,1,0,False,True,False,False,False,3,2,Low,3.8062895446479867,12.313823090424108,104.41580466940518,0,0.0,0
183.0,1122.0,Male,2023-02-01 01:51:00,07-07-2022,14.046544361430833,9.423171899710647,115.5954086125277,High,Completed,115.5954086125277,1,Wednesday,2,1,True,False,False,False,True,3,4,Low,4.758709895890039,5.593377845234814,198.0105445205071,0,0.0,0
184.0,1028.0,Male,2023-01-01 20:59:00,30-04-2021,25.358445451876836,11.074068456598225,300.433248040677,Medium,Completed,300.433248040677,20,Sunday,1,1,True,False,True,False,False,2,5,Low,5.7085485921213355,9.705023764172818,203.3049722332615,1,0.2,0
185.0,1136.0,Female,2023-01-01 02:58:00,15-09-2020,13.757074057941692,13.047735506926138,79.5731107451072,Medium,Cancelled,79.5731107451072,2,Sunday,1,0,False,False,True,False,False,2,2,Low,4.389164980266913,13.975683294167817,89.5260236641704,0,0.5,0
186.0,1194.0,Male,2023-01-01 10:47:00,05-08-2021,31.501903807307546,8.718873812393797,208.25017903983013,Medium,Completed,208.25017903983013,10,Sunday,1,1,False,False,False,True,False,2,3,Low,5.343530564995647,8.262850661890822,177.21972687679545,0,0.0,0
187.0,1152.0,Female,2023-01-01 16:59:00,23-07-2021,41.3265249769713,1.7904901536597544,262.7140114468446,High,Cancelled,262.7140114468446,16,Sunday,1,0,False,True,False,True,False,3,6,Medium,5.574865225989561,5.311277291212575,232.64431843147045,0,0.16666666666666666,1
188.0,1075.0,Male,2023-01-01 08:06:00,03-04-2022,22.390877338828695,11.155853420937593,202.82758723546013,Low,Completed,202.82758723546013,8,Sunday,1,1,True,False,False,False,False,1,2,Low,5.317274475884139,10.524671718520718,236.6531325431385,1,0.0,0
189.0,1169.0,Female,2023-01-01 07:32:00,01-02-2021,34.44490972391197,6.112561622266146,211.91866630324665,Low,Completed,211.91866630324665,7,Sunday,1,0,False,True,True,False,False,1,5,Low,5.360910244445218,7.422976914177639,187.65434091705828,1,0.0,1
190.0,1008.0,Female,2023-01-01 02:46:00,23-06-2022,18.107709297831438,6.40988071617816,232.4483130298741,Low,Completed,232.4483130298741,2,Sunday,1,0,False,True,False,False,False,1,4,Low,5.452960695131998,8.100601801526626,203.73535246150269,0,0.0,1
191.0,1039.0,Female,2023-01-01 00:58:00,24-02-2022,21.97533161792649,9.19157966591476,210.342469745812,Medium,Completed,210.342469745812,0,Sunday,1,0,False,True,False,False,True,2,4,Low,5.353479897070334,8.299374544609655,202.95314983938658,0,0.5,0
192.0,1024.0,Female,2023-01-01 22:45:00,27-11-2021,16.850360154345573,10.265123518869482,308.7259337978626,Low,Completed,308.7259337978626,22,Sunday,1,0,False,False,False,True,False,1,3,Low,5.735687821922959,7.839164586743678,262.54459993759156,0,0.0,1
193.0,1004.0,Female,2023-01-01 23:04:00,17-09-2021,3.668669649294895,8.600538536024873,96.77666174179116,Low,Completed,96.77666174179116,23,Sunday,1,0,False,True,False,False,False,1,3,Low,4.582685916066484,6.892165342373883,164.29949353571513,0,0.0,0
194.0,1138.0,Male,2023-01-01 10:01:00,06-05-2022,24.634666500813893,10.542918144629237,199.23399014710287,Low,Completed,199.23399014710287,10,Sunday,1,1,True,False,False,False,False,1,3,Low,5.299486633424525,10.194581050354826,195.80147601410872,0,0.0,0
195.0,1186.0,Female,2023-01-01 04:08:00,25-08-2022,26.28451737597753,5.172571463759214,34.540765280228186,Low,Completed,46.52489968778974,4,Sunday,1,0,False,True,False,True,False,1,4,Low,3.5706803554217483,6.598916260782631,223.9754451067072,0,0.0,0
196.0,1123.0,Male,2023-01-01 04:17:00,19-06-2021,35.65860998761637,7.829184821106866,14.100305025077034,High,Completed,46.52489968778974,4,Sunday,1,1,False,True,True,False,False,3,3,Low,2.714714943953082,3.444062068898571,144.92101180647367,0,0.0,0
197.0,1037.0,Male,2023-01-01 12:56:00,26-03-2022,32.954382526692875,11.396341801803484,173.4663175318413,Low,Completed,173.4663175318413,12,Sunday,1,1,False,True,False,False,False,1,1,Low,5.161731700271031,11.396341801803484,173.4663175318413,0,0.0,0
198.0,1071.0,Female,2023-01-01 22:44:00,15-07-2021,33.08952899038995,15.091164705746865,223.4703655155805,Medium,Completed,223.4703655155805,22,Sunday,1,0,True,False,False,True,False,2,7,Medium,5.413743696311487,8.467218595965873,168.47767086828188,0,0.14285714285714285,0
199.0,1132.0,Male,2023-01-01 21:48:00,21-07-2022,15.25963776882123,16.505742355892835,310.4534221790052,Medium,Completed,310.4534221790052,21,Sunday,1,1,True,False,True,False,False,2,3,Low,5.741249799531922,13.93544179702687,240.06896810054278,1,0.0,0
200.0,1175.0,Male,2023-01-01 15:08:00,10-10-2021,29.59497306070692,9.731906730910923,373.583338640837,High,Cancelled,315.21421066767664,15,Sunday,1,1,False,False,False,False,True,3,5,Low,5.925814311286807,9.42898878501837,227.5391961594314,0,0.2,1
201.0,1089.0,Female,2023-01-01 10:16:00,26-08-2021,40.825939654815926,11.36003930698243,285.58885365323846,Low,Completed,285.58885365323846,10,Sunday,1,0,False,True,False,True,False,1,2,Low,5.65804862298822,7.928220498058997,257.02984874491005,0,0.0,0
202.0,1145.0,Male,2023-01-01 00:52:00,18-10-2022,28.798678507090813,15.926316659260763,238.17325955184228,High,Completed,238.17325955184228,0,Sunday,1,1,False,True,False,False,False,3,3,Low,5.47718822465615,11.387016381366154,190.29809748078435,0,0.3333333333333333,0
203.0,1197.0,Male,2023-01-01 01:45:00,13-02-2022,43.28593613064997,5.316655853066022,192.7971884619052,Medium,Completed,192.7971884619052,1,Sunday,1,1,False,False,False,False,True,2,3,Low,5.2668121919309225,7.31521623621441,230.07927501928225,0,0.3333333333333333,1
204.0,1036.0,Female,2023-01-01 22:52:00,08-08-2022,45.18966111119863,10.518799410850333,57.50175494532981,High,Completed,57.50175494532981,22,Sunday,1,0,False,False,True,False,False,3,5,Low,4.069056752853315,8.082583345064894,153.37584865633852,0,0.0,0
205.0,1059.0,Female,2023-01-01 09:19:00,08-10-2022,22.315317297083546,11.073371797944583,168.31707154065614,High,Completed,168.31707154065614,9,Sunday,1,0,True,False,True,False,False,3,4,Low,5.1317731200900685,11.073832012421928,138.35341962938674,1,0.25,0
206.0,1175.0,Female,2023-01-01 00:05:00,24-07-2020,18.030602549194285,13.791445744306978,283.23014010065805,Low,Completed,283.23014010065805,0,Sunday,1,0,False,True,False,True,False,1,5,Low,5.649784262470022,9.42898878501837,227.5391961594314,0,0.2,0
207.0,1027.0,Other,2023-01-01 01:04:00,25-02-2022,17.3853783458105,3.451434477855111,251.86254848224328,Low,Completed,251.86254848224328,1,Sunday,1,2,False,True,False,True,False,1,1,Low,5.532846054462415,3.451434477855111,251.86254848224328,0,0.0,1
208.0,1196.0,Female,2023-01-01 10:53:00,28-12-2020,9.8386417989678,4.242376864797933,77.09326826536413,Low,Completed,77.09326826536413,10,Sunday,1,0,False,False,False,True,False,1,2,Low,4.3579038593453925,4.6189363185460754,169.98052632738683,0,0.0,0
209.0,1080.0,Female,2023-01-01 00:03:00,25-04-2022,19.81597100584478,8.085528844418823,229.1220517806784,Medium,Completed,229.1220517806784,0,Sunday,1,0,False,False,True,False,False,2,3,Low,5.438609828089007,10.393660514058288,239.37920428340013,0,0.0,0
210.0,1113.0,Male,2023-01-01 01:45:00,19-04-2021,37.07665449756247,9.510910649286542,222.2714249494176,Low,Cancelled,222.2714249494176,1,Sunday,1,1,False,True,False,False,True,1,2,Low,5.408388183570378,10.200231181299605,256.4413899012765,0,0.5,0
211.0,1039.0,Female,2023-01-01 07:57:00,09-02-2021,2.9596242474876,12.49145581493523,207.991209609179,Low,Cancelled,207.991209609179,7,Sunday,1,0,False,True,True,False,False,1,4,Low,5.34229219179407,8.299374544609655,202.95314983938658,1,0.5,0
212.0,1044.0,Male,2023-01-01 11:46:00,02-07-2021,14.625465992862535,10.070175103249085,177.77155556981324,Medium,Completed,177.77155556981324,11,Sunday,1,1,False,False,False,False,False,2,5,Low,5.1861087649040085,6.993240279672482,172.23116535235525,0,0.2,0
