customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,join_date,debt_to_income,annual_income_winsor,spending_ratio_log,join year,join month,join day,join weekday,education level encoded,gender_encoded,income_bin,repayment_risk,good_credit_flag,transaction quantile,transaction_kmeans_bin,debt to income ratio,avg monthly transactions,spending to income
10091,44.0,Female,South,Post-Graduate,Salaried,840549.8386487793,54184.04307732538,Home,568.259910309265,8,8,36.70166183257992,1,2020-05-08,0.06446261790309615,840549.8386487793,3.629704173922237,2020,5,8,4,3.0,0,High,High Risk,0,Very Low,2,0.06446261790309615,1.3333333333333333,4.3663873508773084e-05
10092,21.0,Other,East,Post-Graduate,Salaried,586785.0114271749,262389.5131660912,Business,589.0432171164017,9,149,2.2631075699514778,0,2015-02-07,0.4471646481356247,586785.0114271749,1.1826799836480852,2015,2,7,5,3.0,2,Medium,High Risk,0,High,1,0.4471646481356247,24.833333333333332,3.856791713965497e-06
10093,64.0,Male,North,Primary,Unemployed,404744.8926837773,2447650.263588235,Business,548.6684164402275,6,136,26.048813558296345,0,2023-02-17,6.04739011617512,404744.8926837773,3.2976431432694326,2023,2,17,4,0.0,1,Medium,High Risk,0,High,1,6.04739011617512,22.666666666666668,6.435859730204921e-05
10094,28.0,Male,South,Graduate,Self-Employed,507373.4245776202,48939.79121458683,Home,720.1186326070373,8,175,60.83857678718429,0,2015-05-02,0.09645714348426582,507373.4245776202,4.124527389576818,2015,5,2,5,2.0,1,Medium,High Risk,1,Very High,1,0.09645714348426582,29.166666666666668,0.00011990887547535896
10095,44.0,Male,North,Post-Graduate,Self-Employed,347351.4783233482,509082.5270317165,Education,497.4070281227404,8,8,16.894620945032074,0,2016-04-03,1.4656120926533482,347351.4783233482,2.8845001618216446,2016,4,3,6,3.0,1,Medium,High Risk,0,Very Low,2,1.4656120926533482,1.3333333333333333,4.863840230818e-05
10096,31.0,Female,West,Secondary,Salaried,583204.1048345207,69696.53904788409,Other,711.7874800464568,2,5,26.564032367751828,0,2018-07-07,0.11950625599190509,583204.1048345207,3.3165117477705683,2018,7,7,5,1.0,0,Medium,No Miss,1,Very Low,2,0.11950625599190509,0.8333333333333334,4.554843175407544e-05
10097,37.0,Female,South,Graduate,Unemployed,807907.0769161171,457512.9397327874,Other,754.4513986243461,3,75,49.19282974991147,1,2021-12-04,0.5662940117806268,807907.0769161171,3.9158721828288816,2021,12,4,5,2.0,0,High,No Miss,1,Low,0,0.5662940117806268,12.5,6.0889217529430096e-05
10098,28.0,Male,North,Secondary,Self-Employed,593082.3331014346,397930.19313829567,Home,703.7178427625761,1,182,36.18291185235825,0,2015-02-02,0.6709527007108436,593082.3331014346,3.615849296933949,2015,2,2,0,1.0,1,Medium,No Miss,1,Very High,1,0.6709527007108436,30.333333333333332,6.100824427385178e-05
10099,55.0,Female,North,Graduate,Unemployed,1190908.360918846,107212.29321750406,Home,921.2628483846428,9,193,3.2894219352180296,0,2017-01-21,0.09002564490754297,1021659.796451086,1.456151976825304,2017,1,21,5,2.0,0,Very High,High Risk,1,Very High,1,0.09002564490754297,32.166666666666664,2.762111715027405e-06
10100,55.0,Male,East,Secondary,Self-Employed,705339.8920122504,118278.82969570757,Home,725.9546469578042,2,39,21.97757466658958,0,2017-07-21,0.16769054329008984,705339.8920122504,3.134518725797218,2017,7,21,4,1.0,1,High,No Miss,1,Very Low,2,0.16769054329008984,6.5,3.115884258848622e-05
10101,43.28,Male,North,Primary,Salaried,657488.6119605531,471818.11152693466,Education,555.0575673274236,10,12,20.887528289541144,0,2020-02-27,0.7176065150695599,657488.6119605531,3.0859169901087316,2020,2,27,3,0.0,1,High,High Risk,0,Very Low,2,0.7176065150695599,2.0,3.1768654102246743e-05
10102,25.0,Male,South,Post-Graduate,Unemployed,372924.4672585486,185659.98075683127,Business,650.1379651007985,10,156,24.31636773882755,0,2017-11-26,0.49784875238050064,372924.4672585486,3.2314511327527136,2017,11,26,6,3.0,1,Medium,High Risk,0,High,1,0.49784875238050064,26.0,6.520453838167988e-05
10103,62.0,Male,South,Secondary,Self-Employed,540366.6382893333,393710.2964684546,Home,603.9923745866502,4,40,50.11724136487357,0,2021-10-16,0.7285984525522221,540366.6382893333,3.9341218447022515,2021,10,16,5,1.0,1,Medium,Low Risk,0,Very Low,2,0.7285984525522221,6.666666666666667,9.27467349271086e-05
10104,59.0,Other,East,Graduate,Self-Employed,405246.5392415769,48045.043784336885,Home,643.3612382410028,4,182,13.648719431916971,0,2020-02-19,0.11855756713987906,405246.5392415769,2.68435292085188,2020,2,19,2,2.0,2,Medium,Low Risk,0,Very High,1,0.11855756713987906,30.333333333333332,3.3680039458105406e-05
10105,61.0,Female,South,Post-Graduate,Unemployed,58588.69289896905,574295.6764975612,Car,616.7362681649041,5,127,42.53996473094301,0,2022-08-28,9.80215888222464,229928.97544813415,3.7736792457680166,2022,8,28,6,3.0,0,Low,Low Risk,0,High,0,9.80215888222464,21.166666666666668,0.0007260780643169386
10106,48.0,Male,West,Post-Graduate,Self-Employed,595053.6711962586,372278.92985922296,Education,699.1542120877309,6,47,13.241512782824095,1,2024-11-12,0.6256224402595765,595053.6711962586,2.6561611350902017,2024,11,12,1,3.0,1,Medium,High Risk,0,Very Low,2,0.6256224402595765,7.833333333333333,2.22526360625659e-05
10107,27.0,Female,South,Graduate,Self-Employed,472137.3611124422,712362.3048219932,Home,596.1962756862578,6,31,52.67601981071973,0,2019-12-23,1.5088030804076529,472137.3611124422,3.9829663433183016,2019,12,23,0,2.0,0,Medium,High Risk,0,Very Low,2,1.5088030804076529,5.166666666666667,0.00011156926807614921
10108,29.0,Female,South,Secondary,Self-Employed,409899.9814166735,42597.7993430696,Car,856.6915724237368,0,36,13.567142901799542,0,2018-09-30,0.1039224232112562,409899.9814166735,2.678768506386397,2018,9,30,6,1.0,0,Medium,No Miss,1,Very Low,2,0.1039224232112562,6.0,3.30986667891751e-05
10109,28.0,Other,North,Primary,Self-Employed,652642.5084896162,269693.31647874886,Other,526.4656182853995,1,82,11.143339855494624,0,2024-10-10,0.41323283876021044,652642.5084896162,2.496780859450321,2024,10,10,3,0.0,2,High,No Miss,0,Low,0,0.41323283876021044,13.666666666666666,1.7074186419887356e-05
10110,32.0,Male,North,Primary,Salaried,728124.8880553793,274228.3823165662,Home,766.4665208501572,11,125,29.341720172694306,0,2020-06-25,0.3766227288960752,728124.8880553793,3.4125236688423453,2020,6,25,3,0.0,1,High,High Risk,1,High,0,0.3766227288960752,20.833333333333332,4.0297647634402314e-05
10111,54.0,Male,South,Secondary,Self-Employed,519806.2917734303,130836.40694047436,Home,717.0740945950204,8,150,21.773415797816533,0,2020-08-14,0.25170223795117597,519806.2917734303,3.1255938819041496,2020,8,14,4,1.0,1,Medium,High Risk,1,High,1,0.25170223795117597,25.0,4.188755723508438e-05
10112,53.0,Male,East,Post-Graduate,Unemployed,599349.5830977454,184005.0629923156,Car,620.774023809823,9,160,35.44951744160386,0,2021-10-31,0.3070079102104038,599349.5830977454,3.595928219453558,2021,10,31,6,3.0,1,Medium,High Risk,0,Very High,1,0.3070079102104038,26.666666666666668,5.914664569946409e-05
10113,43.0,Male,North,Post-Graduate,Salaried,595053.6711962586,11616.49905621424,Education,603.085096997419,1,161,15.826966246398776,1,2015-09-18,0.01952176689013809,595053.6711962586,2.8229827332731663,2015,9,18,4,3.0,1,Medium,No Miss,0,Very High,1,0.01952176689013809,26.833333333333332,2.6597544074606304e-05
10114,44.0,Male,East,Post-Graduate,Unemployed,509951.6013475131,410961.0404090508,Home,714.4628246317696,5,20,5.539225817793563,0,2021-01-03,0.805882439280735,509951.6013475131,1.8778187819778935,2021,1,3,6,3.0,1,Medium,Low Risk,1,Very Low,2,0.805882439280735,3.3333333333333335,1.086225791458744e-05
10115,57.0,Male,South,Post-Graduate,Salaried,675583.4354408334,239100.96815184044,Other,579.2706619364038,10,103,33.9424240752789,0,2019-01-05,0.3539177481399047,675583.4354408334,3.55370168052714,2019,1,5,5,3.0,1,High,High Risk,0,Low,0,0.3539177481399047,17.166666666666668,5.024164639728134e-05
10116,55.0,Male,South,Secondary,Self-Employed,185188.8454027124,17842.545096897513,Home,662.536531576517,10,51,19.01730139126843,1,2021-01-05,0.09634783919137808,229928.97544813415,2.996596969160388,2021,1,5,1,1.0,1,Low,High Risk,0,Very Low,2,0.09634783919137808,8.5,0.00010269139779943727
10117,64.0,Male,West,Post-Graduate,Salaried,289670.25039306283,342539.77290122985,Other,766.1398787431406,0,191,10.694293679290151,1,2018-08-10,1.1825162315992985,289670.25039306283,2.4591010031109723,2018,8,10,4,3.0,1,Medium,No Miss,1,Very High,1,1.1825162315992985,31.833333333333332,3.691885398924716e-05
10118,60.0,Male,North,Graduate,Salaried,751384.944520101,188647.5232942759,Business,568.8742880862808,2,35,15.177048038920336,0,2021-04-09,0.25106641365400584,751384.944520101,2.7835934499246733,2021,4,9,4,2.0,1,High,No Miss,0,Very Low,2,0.25106641365400584,5.833333333333333,2.0198765159732746e-05
10119,42.0,Male,South,Post-Graduate,Unemployed,276610.3402081754,10520.71591052084,Business,686.8600829120203,1,8,33.595487344314904,1,2021-07-10,0.03803442742813955,276610.3402081754,3.5437232499830706,2021,7,10,5,3.0,1,Low,No Miss,0,Very Low,2,0.03803442742813955,1.3333333333333333,0.00012145419914176428
10120,47.0,Male,West,Primary,Unemployed,658534.386778324,1048070.0626536048,Other,681.5725266935492,2,169,6.564112435084947,0,2017-09-08,1.5915191122835113,658534.386778324,2.023415015186654,2017,9,8,4,0.0,1,High,No Miss,0,Very High,1,1.5915191122835113,28.166666666666668,9.967759568635192e-06
10121,55.0,Male,North,Post-Graduate,Self-Employed,563250.3044507318,893439.2854379803,Education,640.2663181337317,4,21,27.48357790971898,0,2024-03-29,1.5862206879927758,563250.3044507318,3.349327707505624,2024,3,29,4,3.0,1,Medium,Low Risk,0,Very Low,2,1.5862206879927758,3.5,4.879460817428285e-05
10123,55.0,Male,South,Primary,Salaried,595053.6711962586,29506.341521646915,Home,771.4797056894386,9,52,13.597395240145133,0,2019-06-20,0.04958601711057292,595053.6711962586,2.6808431045884156,2019,6,20,3,0.0,1,Medium,High Risk,1,Very Low,2,0.04958601711057292,8.666666666666666,2.285070389165028e-05
10124,57.0,Male,North,Secondary,Salaried,827335.0045263439,421485.6684079804,Business,590.2431364233034,5,178,12.459287130623558,0,2018-09-11,0.5094498191204716,827335.0045263439,2.5996693607504135,2018,9,11,1,1.0,1,High,Low Risk,0,Very High,1,0.5094498191204716,29.666666666666668,1.5059543065939295e-05
10125,34.0,Male,North,Secondary,Self-Employed,1032472.7886299588,203141.4632662204,Other,468.796109887038,8,180,18.749299918759917,0,2018-07-25,0.1967523652955341,1021659.796451086,2.9831180435674693,2018,7,25,2,1.0,1,Very High,High Risk,0,Very High,1,0.1967523652955341,30.0,1.8159606844108045e-05
10126,23.0,Male,North,Primary,Self-Employed,675048.0406500486,108053.24045339202,Home,714.0533591631033,11,43,31.18393492285173,0,2019-11-08,0.1600674825295995,675048.0406500486,3.471467412611256,2019,11,8,4,0.0,1,High,High Risk,1,Very Low,2,0.1600674825295995,7.166666666666667,4.619513433862077e-05
10127,21.0,Male,South,Secondary,Self-Employed,680622.6789182043,202838.75008691003,Home,529.8696650232166,10,136,62.223637869716256,0,2020-09-01,0.2980193819126129,680622.6789182043,4.146678248151807,2020,9,1,1,1.0,1,High,High Risk,0,High,1,0.2980193819126129,22.666666666666668,9.142163462524609e-05
10128,25.0,Male,South,Secondary,Self-Employed,595053.6711962586,221722.24587879228,Education,719.1881144855088,9,34,19.049147109385352,0,2019-10-04,0.37260881935751405,595053.6711962586,2.9981866146625347,2019,10,4,4,1.0,1,Medium,High Risk,1,Very Low,2,0.37260881935751405,5.666666666666667,3.201248564871491e-05
10129,46.0,Female,West,Post-Graduate,Self-Employed,300975.69204390503,248148.7721320473,Car,783.4903247843445,11,162,20.69219973335608,1,2019-03-03,0.8244811082479326,300975.69204390503,3.0769527366330895,2019,3,3,6,3.0,0,Medium,High Risk,1,Very High,1,0.8244811082479326,27.0,6.875040171130362e-05
10130,34.0,Male,East,Graduate,Self-Employed,590065.2737984564,174601.82677463052,Business,712.9749878398675,11,26,43.845314116326406,1,2022-11-15,0.29590256286504973,590065.2737984564,3.803219104034819,2022,11,15,1,2.0,1,Medium,High Risk,1,Very Low,2,0.29590256286504973,4.333333333333333,7.43058709997943e-05
10131,59.0,Male,North,Secondary,Salaried,356562.588010481,279235.0513314676,Business,757.1411301887491,3,70,23.666201164680707,1,2015-08-03,0.7831305378657942,356562.588010481,3.2054339326558536,2015,8,3,0,1.0,1,Medium,No Miss,1,Low,0,0.7831305378657942,11.666666666666666,6.637320336026126e-05
10132,47.0,Female,South,Secondary,Salaried,156847.46792104456,753010.8894969333,Car,852.0049106929647,6,112,14.422819721411006,0,2022-05-18,4.800911990979615,229928.97544813415,2.7358482127287926,2022,5,18,2,1.0,0,Low,High Risk,1,High,0,4.800911990979615,18.666666666666668,9.195443135028044e-05
10133,43.28,Male,South,Secondary,Salaried,800861.4530913956,134951.18494796057,Home,746.6760462608946,5,16,16.073067167718435,0,2020-12-08,0.16850752951966555,800861.4530913956,2.837502202429922,2020,12,8,1,1.0,1,High,Low Risk,1,Very Low,2,0.16850752951966555,2.6666666666666665,2.0069722553976077e-05
10134,35.0,Female,North,Post-Graduate,Salaried,813041.6970629583,388077.8705609601,Education,683.0573392625436,1,40,29.65060548124907,1,2020-02-01,0.4773160736563172,813041.6970629583,3.4226524168771175,2020,2,1,5,3.0,0,High,No Miss,0,Very Low,2,0.4773160736563172,6.666666666666667,3.646873904297809e-05
10135,35.0,Male,East,Graduate,Salaried,385290.3067617264,674578.4186404513,Education,813.3948183523648,9,22,25.71652834937524,1,2018-09-30,1.7508315335262983,385290.3067617264,3.2852824131828555,2018,9,30,6,2.0,1,Medium,High Risk,1,Very Low,2,1.7508315335262983,3.6666666666666665,6.674584825534948e-05
10136,46.0,Male,North,Primary,Salaried,660991.0803198111,182630.3810466906,Business,825.4775544846584,10,94,14.46422929556635,0,2015-06-07,0.2762977995986383,660991.0803198111,2.738529569496977,2015,6,7,6,0.0,1,High,High Risk,1,Low,0,0.2762977995986383,15.666666666666666,2.1882639155384728e-05
10137,62.0,Male,East,Post-Graduate,Salaried,850488.0669479417,175802.6255442281,Education,826.877178325942,10,185,16.858840128764626,0,2023-12-28,0.20670792733766713,850488.0669479417,2.882498630941107,2023,12,28,3,3.0,1,High,High Risk,1,Very High,1,0.20670792733766713,30.833333333333332,1.9822547527638098e-05
10138,33.0,Female,South,Post-Graduate,Salaried,651256.6717654697,276479.1749870087,Car,600.7856484803997,10,5,9.07285021464358,0,2019-03-26,0.42453181206959556,651256.6717654697,2.3098437068652315,2019,3,26,1,3.0,0,High,High Risk,0,Very Low,2,0.42453181206959556,0.8333333333333334,1.3931297149015452e-05
10139,52.0,Male,East,Graduate,Unemployed,301711.33847531665,268510.54188589804,Home,514.5981641501596,7,131,59.38620774921269,0,2015-10-07,0.8899584060804702,301711.33847531665,4.100760730342307,2015,10,7,2,2.0,1,Medium,High Risk,0,High,0,0.8899584060804702,21.833333333333332,0.0001968312097560468
10140,59.0,Other,West,Graduate,Salaried,541776.6466907253,492881.8771755249,Car,594.6807816565113,6,190,10.500032966200802,0,2019-01-07,0.9097510573520305,541776.6466907253,2.4423499019912525,2019,1,7,0,2.0,2,Medium,High Risk,0,Very High,1,0.9097510573520305,31.666666666666668,1.938074117874404e-05
10141,52.0,Male,South,Post-Graduate,Unemployed,931702.3550104976,194155.95256249048,Other,720.3641615793175,6,94,29.757731319947307,1,2020-03-27,0.2083883887578055,931702.3550104976,3.4261413876894857,2020,3,27,4,3.0,1,Very High,High Risk,1,Low,0,0.2083883887578055,15.666666666666666,3.193909638621878e-05
10142,24.0,Female,West,Primary,Self-Employed,661756.6609012783,1665804.189242625,Business,650.1379651007985,7,91,38.26400559980591,0,2015-11-11,2.517245821105731,661756.6609012783,3.6703082111478347,2015,11,11,2,0.0,0,High,High Risk,0,Low,0,2.517245821105731,15.166666666666666,5.782186694984274e-05
10143,50.0,Male,North,Post-Graduate,Salaried,734783.0257957013,18394.0202675328,Education,629.3519014823153,11,94,21.18899913023628,0,2023-04-12,0.02503326781074426,734783.0257957013,3.0995966313863104,2023,4,12,2,3.0,1,High,High Risk,0,Low,0,0.02503326781074426,15.666666666666666,2.883708303861616e-05
10144,57.0,Female,North,Graduate,Self-Employed,685407.3048422786,951.8630504971233,Other,706.0481398804935,11,138,12.447514015125522,0,2015-12-29,0.0013887553339049395,685407.3048422786,2.5987942573752045,2015,12,29,1,2.0,0,High,High Risk,1,High,1,0.0013887553339049395,23.0,1.8160754820069888e-05
10145,43.0,Male,North,Primary,Self-Employed,386122.1605054367,306660.67942724784,Education,502.9194918326733,10,74,30.73086093515328,0,2023-07-30,0.7942063698851856,386122.1605054367,3.4572897383865806,2023,7,30,6,0.0,1,Medium,High Risk,0,Low,0,0.7942063698851856,12.333333333333334,7.958844137546097e-05
10146,59.0,Male,East,Graduate,Self-Employed,444788.69517933927,106332.48006761842,Home,650.1379651007985,0,48,9.861643238038264,0,2024-09-12,0.23906291059116297,444788.69517933927,2.3852376141126737,2024,9,12,3,2.0,1,Medium,No Miss,0,Very Low,2,0.23906291059116297,8.0,2.2171524017853105e-05
10147,35.0,Male,South,Primary,Unemployed,684716.2892629356,82482.03460389673,Home,761.8457644847877,0,156,10.804337574321064,0,2021-12-21,0.12046162169251837,684716.2892629356,2.4684670549707413,2021,12,21,1,0.0,1,High,No Miss,1,High,1,0.12046162169251837,26.0,1.5779290990654562e-05
10148,63.0,Male,North,Secondary,Self-Employed,804217.9450051021,112145.9297297546,Home,704.9315644558228,7,90,37.728254818245446,0,2022-10-23,0.13944718645769977,804217.9450051021,3.6565694323060343,2022,10,23,6,1.0,1,High,High Risk,1,Low,0,0.13944718645769977,15.0,4.691297309711995e-05
10149,49.0,Male,North,Graduate,Self-Employed,874976.2377294707,88733.45333563113,Education,719.1809821833729,3,23,18.417637129607023,0,2017-11-04,0.10141241499985301,874976.2377294707,2.9661817834526625,2017,11,4,5,2.0,1,High,No Miss,1,Very Low,2,0.10141241499985301,3.8333333333333335,2.1049299781443292e-05
10150,56.0,Male,South,Graduate,Self-Employed,385473.6138079516,9382.207062959216,Other,809.7372789952515,4,105,3.915410835275016,0,2016-04-12,0.024339427465023752,385473.6138079516,1.5923753381577286,2016,4,12,1,2.0,1,Medium,Low Risk,1,Low,0,0.024339427465023752,17.5,1.0157402984334302e-05
10151,33.0,Female,North,Post-Graduate,Salaried,708280.1336692984,1067703.3739310484,Home,643.3856715126333,7,150,48.11407818065408,0,2021-01-31,1.507459158002542,708280.1336692984,3.894145718359722,2021,1,31,6,3.0,0,High,High Risk,0,High,1,1.507459158002542,25.0,6.793085940642651e-05
10152,52.0,Male,West,Graduate,Salaried,896761.0279297441,74825.27122488907,Other,584.6908338649664,4,99,44.08664686755955,0,2019-06-08,0.08343947706740797,896761.0279297441,3.80858612434417,2019,6,8,5,2.0,1,High,Low Risk,0,Low,0,0.08343947706740797,16.5,4.916209056200587e-05
10153,27.0,Female,South,Graduate,Unemployed,353229.5574279944,397311.25976820296,Education,768.9515042665042,9,105,24.810099365785064,1,2021-06-23,1.1247961882385638,353229.5574279944,3.2507658636179224,2021,6,23,2,2.0,0,Medium,High Risk,1,Low,0,1.1247961882385638,17.5,7.023789160351504e-05
10154,42.0,Female,South,Secondary,Unemployed,971686.7839499436,431398.083087739,Other,767.1120631033928,3,34,11.959239559254945,0,2019-11-07,0.44396825212965174,971686.7839499436,2.561809013219211,2019,11,7,3,1.0,0,Very High,No Miss,1,Very Low,2,0.44396825212965174,5.666666666666667,1.2307710423558693e-05
10155,48.0,Male,South,Graduate,Salaried,1009735.2068360476,794612.1940198037,Education,650.1379651007985,11,174,31.468832613281204,1,2019-08-15,0.7869510626550097,1009735.2068360476,3.4802806326899103,2019,8,15,3,2.0,1,Very High,High Risk,0,Very High,1,0.7869510626550097,29.0,3.116543069928912e-05
10156,22.0,Female,West,Secondary,Unemployed,1249146.2852759343,9307.745577059688,Education,633.9628999417552,5,37,32.625588778875844,0,2022-02-20,0.007451285479349301,1021659.796451086,3.5152873479211437,2022,2,20,6,1.0,0,Very High,Low Risk,0,Very Low,2,0.007451285479349301,6.166666666666667,2.6118309091131714e-05
10157,43.28,Female,South,Secondary,Salaried,657733.3602074987,616830.8191515794,Business,650.1379651007985,11,16,34.13011951779144,1,2023-12-08,0.9378128835627015,657733.3602074987,3.5590588684294047,2023,12,8,4,1.0,0,High,High Risk,0,Very Low,2,0.9378128835627015,2.6666666666666665,5.189051001917286e-05
10158,26.0,Male,West,Secondary,Self-Employed,659106.1690656121,224741.45653502905,Education,522.3227047868913,4,122,36.018014853353975,1,2015-05-27,0.340979142789144,659106.1690656121,3.6114046820812424,2015,5,27,2,1.0,1,High,Low Risk,0,High,0,0.340979142789144,20.333333333333332,5.464675729619591e-05
10159,48.0,Male,South,Secondary,Self-Employed,806748.5972793294,300345.5983952927,Education,761.2946530207203,6,98,15.141479974535708,0,2023-08-06,0.3722914417306396,806748.5972793294,2.7813923547058628,2023,8,6,6,1.0,1,High,High Risk,1,Low,0,0.3722914417306396,16.333333333333332,1.8768523460218805e-05
10160,48.0,Male,East,Primary,Unemployed,799450.6682623541,310243.92737187137,Car,757.7651309529143,9,159,33.122288449411755,0,2020-05-01,0.38807138412455394,799450.6682623541,3.5299507909901644,2020,5,1,4,0.0,1,High,High Risk,1,Very High,1,0.38807138412455394,26.5,4.143130997864409e-05
10161,64.0,Male,North,Post-Graduate,Salaried,881591.7152489014,514102.7258661704,Home,518.8317249533216,6,171,7.393213311687462,0,2020-08-26,0.5831528551978541,881591.7152489014,2.127423440205755,2020,8,26,2,3.0,1,High,High Risk,0,Very High,1,0.5831528551978541,28.5,8.38621006051551e-06
10162,64.0,Male,East,Primary,Salaried,796008.2951162759,121672.82925177764,Business,650.1379651007985,3,141,26.45224834352988,1,2020-05-26,0.1528537202417023,796008.2951162759,3.3124480714694746,2020,5,26,1,0.0,1,High,No Miss,0,High,1,0.1528537202417023,23.5,3.3231121466725296e-05
10163,40.0,Male,North,Graduate,Unemployed,573484.5227404904,396209.5083855102,Business,690.4101655009008,11,153,38.75945978926541,0,2015-08-12,0.6908809090298683,573484.5227404904,3.6828477949069724,2015,8,12,2,2.0,1,Medium,High Risk,0,High,1,0.6908809090298683,25.5,6.758588637065031e-05
10164,50.0,Female,West,Primary,Salaried,905499.2802433756,225600.55584638947,Business,547.8025889609204,4,80,35.861317582636104,0,2023-07-02,0.24914493116521713,905499.2802433756,3.6071626971979383,2023,7,2,6,0.0,0,High,Low Risk,0,Low,0,0.24914493116521713,13.333333333333334,3.960391616545237e-05
10165,31.0,Female,East,Primary,Self-Employed,332186.4625768186,473082.5250995159,Car,529.3999798927531,2,33,25.181600923839746,0,2018-12-14,1.4241475147113043,332186.4625768186,3.265056909255359,2018,12,14,4,0.0,0,Medium,No Miss,0,Very Low,2,1.4241475147113043,5.5,7.580562051957932e-05
10166,48.0,Male,South,Graduate,Unemployed,601463.0841813441,1398396.2438666644,Education,687.3493269401722,3,165,19.297363164609983,1,2022-06-06,2.324990977243486,601463.0841813441,3.010490984241901,2022,6,6,0,2.0,1,Medium,No Miss,0,Very High,1,2.324990977243486,27.5,3.2084035865435974e-05
10167,45.0,Male,North,Graduate,Unemployed,990933.9040124498,67187.29630826657,Home,610.2295886093082,3,194,22.99644114035949,0,2018-06-03,0.0678019957095165,990933.9040124498,3.177905533534162,2018,6,3,6,2.0,1,Very High,No Miss,0,Very High,1,0.0678019957095165,32.333333333333336,2.3206836548071697e-05
10168,59.0,Male,North,Graduate,Salaried,287438.37546992017,1569121.450885753,Other,831.994885054967,2,121,15.325770341908743,0,2015-09-14,5.458983854610458,287438.37546992017,2.7927448619149553,2015,9,14,0,2.0,1,Medium,No Miss,1,High,0,5.458983854610458,20.166666666666668,5.331845588416413e-05
10169,53.0,Male,East,Primary,Unemployed,430631.0857507092,28231.2830725897,Education,650.1379651007985,9,19,12.575826141233724,0,2017-07-31,0.06555793115440044,430631.0857507092,2.608290721517699,2017,7,31,0,0.0,1,Medium,High Risk,0,Very Low,2,0.06555793115440044,3.1666666666666665,2.9203247413759224e-05
10170,21.0,Male,West,Primary,Salaried,767936.8227693229,696.0712726169771,Car,697.3693136732228,4,6,35.809757132158495,0,2021-03-19,0.0009064173666094233,767936.8227693229,3.605762949492459,2021,3,19,4,0.0,1,High,Low Risk,0,Very Low,2,0.0009064173666094233,1.0,4.66311239029037e-05
10171,47.0,Female,East,Graduate,Salaried,698477.9933090381,13550.030875823895,Education,702.3079004002394,4,184,7.886775411210635,0,2018-10-14,0.019399366917246242,698477.9933090381,2.184564262827985,2018,10,14,6,2.0,0,High,Low Risk,1,Very High,1,0.019399366917246242,30.666666666666668,1.129137279450574e-05
10172,43.28,Male,West,Post-Graduate,Salaried,381243.6480859388,125465.91313017336,Education,783.0867180367168,10,121,3.201912198117348,0,2019-10-31,0.3290964026812879,381243.6480859388,1.4355397069444684,2019,10,31,3,3.0,1,Medium,High Risk,1,High,0,0.3290964026812879,20.166666666666668,8.398598151583059e-06
10173,61.0,Female,West,Post-Graduate,Salaried,495951.4993174649,300641.47012023174,Car,734.6518091727338,6,176,23.58475975242636,0,2024-02-27,0.6061912717956868,495951.4993174649,3.2021267286960153,2024,2,27,1,3.0,0,Medium,High Risk,1,Very High,1,0.6061912717956868,29.333333333333332,4.7554568914266865e-05
10174,23.0,Other,North,Secondary,Salaried,304804.4843374152,21458.319745633715,Business,650.1379651007985,3,186,19.2659660270068,1,2018-11-21,0.07040027574489223,304804.4843374152,3.008942928670571,2018,11,21,2,1.0,2,Medium,No Miss,0,Very High,1,0.07040027574489223,31.0,6.320762002201906e-05
10175,59.0,Male,East,Graduate,Unemployed,845121.2498801431,1704.5778427410423,Business,551.973882370249,3,22,25.23170911833625,0,2019-05-17,0.002016962468974469,845121.2498801431,3.2669689506708726,2019,5,17,4,2.0,1,High,No Miss,0,Very Low,2,0.002016962468974469,3.6666666666666665,2.98557267633664e-05
10176,26.0,Female,East,Secondary,Self-Employed,536029.6605823671,829819.9480893088,Home,956.194696540622,8,7,16.09199122789634,0,2024-07-12,1.5480858786578238,536029.6605823671,2.8386100045530216,2024,7,12,4,1.0,0,Medium,High Risk,1,Very Low,2,1.5480858786578238,1.1666666666666667,3.0020710440562686e-05
10177,43.28,Male,West,Post-Graduate,Self-Employed,1048038.9776901582,517667.89678885095,Home,539.6817242691767,5,139,40.8301410272008,0,2018-07-06,0.49393954596018286,1021659.796451086,3.733617156885211,2018,7,6,4,3.0,1,Very High,Low Risk,0,High,1,0.49393954596018286,23.166666666666668,3.895860926583955e-05
10178,47.0,Male,East,Secondary,Unemployed,620275.0610100054,496932.39668402274,Business,618.7457262899835,3,175,29.198169565066767,0,2016-11-28,0.8011484386859895,620275.0610100054,3.407781312115685,2016,11,28,0,1.0,1,High,No Miss,0,Very High,1,0.8011484386859895,29.166666666666668,4.7072938121231e-05
10179,29.0,Male,South,Graduate,Unemployed,545064.9241492808,647348.8021463657,Other,484.52717235900025,1,170,15.38066465514216,0,2024-02-25,1.187654485668338,545064.9241492808,2.796101654838696,2024,2,25,6,2.0,1,Medium,No Miss,0,Very High,1,1.187654485668338,28.333333333333332,2.8218041509729857e-05
